UnderlyingName,OptionType,ContractMonth,StrikePrice,Col5,CallSecurityCode,CallBid,CallAsk,CallClose,TheoreticalPrice,PutSecurityCode,PutBid,PutAsk,UnderlyingClose,IV,BaseVolatility,Delta,ContractMonthDt
NK225E    ,OOP,202605,10000.0,            ,181290018,0000001.0000,0000000.0,0.96,2.003675,191290018,0000000.0000,0000000.0,47884.54,3.025641,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,12000.0,            ,181292018,0000001.0000,0000000.0,0.96,1.796771,191292018,0000000.0000,0000000.0,45885.77,2.707565,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,14000.0,            ,181294018,0000001.0000,0000000.0,0.98,1.625256,191294018,0000000.0000,0000000.0,43887.02,2.442115,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,16000.0,            ,181296018,0000001.0000,0000000.0,1.0,1.477366,191296018,0000000.0000,0000000.0,41888.28,2.235692,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,18000.0,            ,181298018,0000002.0000,0000000.0,1.51,1.386735,191298018,0000000.0000,0000000.0,39889.99,2.034875,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,20000.0,            ,131410018,0000002.0000,0000000.0,1.51,1.265529,141410018,0000000.0000,0000000.0,37891.22,1.856327,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,22000.0,            ,131052018,0000002.0000,0000000.0,1.52,1.156022,141052018,0000000.0000,0000000.0,35892.46,1.695567,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,23000.0,            ,131053018,0000002.0000,0000000.0,2.53,1.149791,141053018,0000000.0000,0000000.0,34894.06,1.636585,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,24000.0,            ,131054018,0000003.0000,0000000.0,2.53,1.099074,141054018,0000000.0000,0000000.0,33894.66,1.564588,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,25000.0,            ,131055018,0000003.0000,0000000.0,2.53,1.050426,141055018,0000000.0000,0000000.0,32895.29,1.495618,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,26000.0,            ,131056018,0000003.0000,0000000.0,3.04,1.017582,141056018,0000000.0000,0000000.0,31896.89,1.42942,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,27000.0,            ,131057018,0000004.0000,0000000.0,4.0,0.996069,141057018,0000000.0000,0000000.0,30897.99,1.365772,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,28000.0,            ,131058018,0000005.0000,0000000.0,4.56,0.96228,141058018,0000000.0000,0000000.0,29899.1,1.317226,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,29000.0,            ,131059018,0000004.0000,0000000.0,5.58,0.935236,141059018,0000000.0000,0000000.0,28900.2,1.25768,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,30000.0,            ,131050018,0000007.0000,0000000.0,6.09,0.898029,141050018,0000000.0000,0000000.0,27901.79,1.20016,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,31000.0,            ,131051018,0000007.0000,0000000.0,7.62,0.875756,141051018,0000000.0000,0000000.0,26904.37,1.155542,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,32000.0,            ,181052018,0000008.0000,0000000.0,7.62,0.834229,191052018,0000000.0000,0000000.0,25904.48,1.101276,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,33000.0,            ,181053018,0000010.0000,0000000.0,9.15,0.80704,191053018,0000000.0000,0000000.0,24907.22,1.048647,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,33250.0,            ,131053218,0000010.0000,0000000.0,9.66,0.802762,141053218,0000000.0000,0000000.0,24657.99,1.035733,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,33500.0,            ,131053518,0000010.0000,0000000.0,10.65,0.800702,141053518,0000000.0000,0000000.0,24408.82,1.032596,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,33750.0,            ,131053718,0000011.0000,0000000.0,9.66,0.793287,141053718,0000000.0000,0000000.0,24158.98,1.019782,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,34000.0,            ,181054018,0000011.0000,0000000.0,10.68,0.780884,191054018,0000000.0000,0000000.0,23908.64,1.007058,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,34250.0,            ,131054218,0000011.0000,0000000.0,12.2,0.780437,141054218,0000000.0000,0000000.0,23659.77,0.994424,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,34500.0,            ,131054518,0000011.0000,0000000.0,12.21,0.770466,141054518,0000000.0000,0000000.0,23410.23,0.981878,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,34750.0,            ,131054718,0000000.0000,0000000.0,11.7,0.75856,141054718,0000000.0000,0000000.0,23160.7,0.969418,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,35000.0,            ,181055018,0000013.0000,0000000.0,13.23,0.757214,191055018,0000000.0000,0000000.0,22911.2,0.957044,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,35250.0,            ,131055218,0000015.0000,0000000.0,12.72,0.745651,141055218,0000000.0000,0000000.0,22662.82,0.944753,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,35500.0,            ,131055518,0000013.0000,0000000.0,14.21,0.743583,141055518,0000000.0000,0000000.0,22413.46,0.941198,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,35750.0,            ,131055718,0000019.0000,0000000.0,13.74,0.732328,141055718,0000000.0000,0000000.0,22164.1,0.92899,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,36000.0,            ,181056018,0000015.0000,0000000.0,15.18,0.729636,191056018,0000000.0000,0000000.0,21914.73,0.916862,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,36250.0,            ,131056218,0000021.0000,0000000.0,14.72,0.718434,141056218,0000000.0000,0000000.0,21665.37,0.904812,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,36500.0,            ,131056518,0000014.0000,0000000.0,16.2,0.715424,141056518,0000000.0000,0000000.0,21416.01,0.89284,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,36750.0,            ,131056718,0000000.0000,0000000.0,17.21,0.710655,141056718,0000000.0000,0000000.0,21166.65,0.880943,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,37000.0,            ,181057018,0000017.0000,0000000.0,17.31,0.700989,191057018,0000000.0000,0000000.0,20917.29,0.869121,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,37250.0,            ,131057218,0000000.0000,0000000.0,18.23,0.695969,141057218,0000000.0000,0000000.0,20668.41,0.865172,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,37500.0,            ,131057518,0000019.0000,0000000.0,17.73,0.68516,141057518,0000000.0000,0000000.0,20419.05,0.85342,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,37750.0,            ,131057718,0000020.0000,0000000.0,19.75,0.684269,141057718,0000000.0000,0000000.0,20170.18,0.841739,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,38000.0,            ,181058018,0000020.0000,0000000.0,19.99,0.675681,191058018,0000000.0000,0000000.0,19919.83,0.830128,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,38250.0,            ,131058218,0000036.0000,0000000.0,21.27,0.670055,141058218,0000000.0000,0000000.0,19671.94,0.818587,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,38500.0,            ,131058518,0000022.0000,0000000.0,22.29,0.664262,141058518,0000000.0000,0000000.0,19422.08,0.807113,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,38750.0,            ,131058718,0000025.0000,0000000.0,23.3,0.658317,141058718,0000000.0000,0000000.0,19173.7,0.802798,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,39000.0,            ,181059018,0000024.0000,0000000.0,23.45,0.648805,191059018,0000000.0000,0000000.0,18924.82,0.791383,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,39250.0,            ,131059218,0000000.0000,0000000.0,25.33,0.64602,141059218,0000000.0000,0000000.0,18675.94,0.780034,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,39500.0,            ,131059518,0000026.0000,0000000.0,25.49,0.636529,141059518,0000000.0000,0000000.0,18427.06,0.768748,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,39750.0,            ,131059718,0000000.0000,0000000.0,27.36,0.63325,141059718,0000000.0000,0000000.0,18178.19,0.764107,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,40000.0,            ,181050018,0000027.0000,0000000.0,27.0,0.623784,191050018,0000000.0000,0000000.0,17928.33,0.752875,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,40250.0,            ,131050218,0000000.0000,0000000.0,29.39,0.620076,141050218,0000000.0000,0000000.0,17680.91,0.741703,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,40500.0,            ,131050518,0000029.0000,0000000.0,30.41,0.613355,141050518,0000000.0000,0000000.0,17432.03,0.730591,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,40750.0,            ,131050718,0000030.0000,0000000.0,31.93,0.608966,141050718,0000000.0000,0000000.0,17183.15,0.725649,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,41000.0,            ,181051018,0000032.0000,0000000.0,32.95,0.60205,191051018,0000000.0000,0000000.0,16934.76,0.714585,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,41250.0,            ,131051218,0000000.0000,0000000.0,34.47,0.595128,141051218,0000000.0000,0000000.0,16686.36,0.703578,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,41500.0,            ,131051518,0000036.0000,0000000.0,36.0,0.590315,141051518,0000000.0000,0000000.0,16436.5,0.698366,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,41750.0,            ,131051718,0000034.0000,0000000.0,37.52,0.583092,141051718,0000000.0000,0000000.0,16189.57,0.687403,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,42000.0,            ,131172018,0000040.0000,0000000.0,39.05,0.577921,141172018,0000000.0000,0000000.0,15940.2,0.676495,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,42250.0,            ,131052218,0000000.0000,0000000.0,40.57,0.570534,141052218,0000000.0000,0000000.0,15692.78,0.671031,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,42500.0,            ,131052518,0000043.0000,0000000.0,42.6,0.565052,141052518,0000000.0000,0000000.0,15444.86,0.660163,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,42750.0,            ,131052718,0000000.0000,0000000.0,43.62,0.557523,141052718,0000000.0000,0000000.0,15196.67,0.649346,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,43000.0,            ,131173018,0000045.0000,0000000.0,45.66,0.551769,141173018,0000000.0000,0000000.0,14948.06,0.643648,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,43250.0,            ,181053218,0000000.0000,0000000.0,47.69,0.545852,191053218,0000000.0000,0000000.0,14700.15,0.632867,57877.39,0.2606,2026-05-01
NK225E    ,OOP,202605,43500.0,            ,181053518,0000048.0000,0000000.0,49.72,0.539787,191053518,0000000.0000,0000000.0,14451.25,0.626959,57877.39,0.2606,2026-05-01
